ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
DOCS;DOCS-10851;fix enabling ssl ops cloud manager docs https docs opsmanager mongodb com current tutorial enable ssl deployment top saysbq ssl settings apply deployments managed ops manager later page https docs opsmanager mongodb com current tutorial enable ssl deployment #enable ssl group says bq manage ssl non ssl mongodb deployments group bq prior ops manager version 2 0 3 enable ssl mongodb deployments group managed ops manager must use ssl think first sentence top inaccurate removed similarly cloud mgr docs also need updated https docs cloudmanager mongodb com tutorial enable ssl deployment;Bug;2017-09-29T05:11:03.000+0000;Closed;2018-02-15T20:09:57.000+0000;Major - P3;0.3;3;2;0;0;0;26;1;0;4
DOCS;DOCS-10870;updatemany sharded cluster issued without specifying shard key currently docs states https docs mongodb com v3 4 reference method db collection update #sharded collections quote update operations sharded collection must include shard key _id field query specification update operations without shard key _id field return error quote led students believe issuing updatemany command would also require shard key true address confusion could something like quote exception updatemany update operations sharded collection must include shard key _id field query specification update operations without shard key _id field return error quote;Task;2017-10-04T21:33:01.000+0000;Needs Triage;2017-11-10T22:27:29.000+0000;Major - P3;0.3;2;0;0;0;0;6;1;0;4
DOCS;DOCS-10888;fix get hosts group https docs opsmanager mongodb com current reference api hosts get group groupid describes asbq id group owns alert configuration hidden example json definedalso remove response elements delete host https docs opsmanager mongodb com current reference api delete host #response elements;Bug;2017-10-10T17:48:11.000+0000;Closed;2017-10-28T20:24:38.000+0000;Major - P3;0.2;2;4;1;0;0;19;1;0;4
DOCS;DOCS-10897;add bi connector c authentication plugin windows commandline example https docs mongodb com bi connector master reference auth plugin c #example commandwe provide also windows example code mysql h localhost port 3307 default authmongosql_auth usermytestusersourcetestmechanismscram sha 1 p plugin dircprogram filesmysqlmysql server 5 7libplugin code please note quotes used parameters different linux example windows command line syntax differences;Improvement;2017-10-13T16:12:19.000+0000;Closed;2017-11-11T05:14:51.000+0000;Critical - P2;0.2;1;0;0;0;0;15;2;0;1
DOCS;DOCS-10909;add steps verify windows signed msi package include steps verify digital signature msi packages verification pagehttps docs mongodb com manual tutorial verify mongodb packages code cprogram filesmicrosoft sdkswindowsv7 1binsigntool exe verify pa v cusersadministratordownloadsmongodb win32 x86_64 enterprise windows 64 3 4 9 signed msiverifying cusersadministratordownloadsmongodb win32 x86_64 enterprise windows 64 3 4 9 signed msihash file sha256 8f5bd0ce2e5184ae4d8099c5f2ad02e5e22ad4a7ddfd70430905771c8629a7e1signing certificate chain issued thawte primary root ca issued thawte primary root ca expires wed jul 16 235959 2036 sha1 hash 91c6d6ee3e8ac86384e548c299295c756c817b81 issued thawte sha256 code signing ca issued thawte primary root ca expires sat dec 09 235959 2023 sha1 hash d00cfdbf46c98a838bc10dc4e097ae0152c461bc issued mongodb inc issued thawte sha256 code signing ca expires tue dec 19 235959 2017 sha1 hash 89c9d1b561e652583ed50516a0124b3d474d3fd3file timestamped successfully verified cusersadministratordownloadsmongodb win32 x86_64 enterprise windows 64 3 4 9 signed msinumber files successfully verified 1number warnings 0number errors 0 code microsofts reference signtool https msdn microsoft com en us library windows desktop aa387764 vvs 85 aspxrequires tools portion sdk;Sub-task;2017-10-17T19:58:45.000+0000;Closed;2018-06-25T02:43:55.000+0000;Major - P3;0.2;3;5;2;0;0;15;1;0;4
DOCS;DOCS-10947;update ops manager example topologies currently include unreliable psa setup production ops manager documentation includes example topology production comprised primary secondary arbiter setup found https docs opsmanager mongodb com current core deployments #redundant metadata snapshots first example listed huge caveats note box right namely fact application database ops manager uses write concern 2 yet diagram advocates arbiters count towards requirement note suggests losing one node means losing access ops manager make things worse arbiters servers primaries single server goes even blockstore would lose majority setup extremely unreliable removed favor simplistic redundant 3 server approach least visible public provided tses specifically asked due disk space concerns general think try avoid prominent psa examples part documentation thanks;Improvement;2017-10-25T22:36:49.000+0000;Closed;2019-04-26T04:52:24.000+0000;Major - P3;0.4;6;7;1;0;0;19;1;0;4
DOCS;DOCS-10914;update connections limit table account m2 m5 https docs atlas mongodb com connect cluster table reflect maximum number connections m2 m5 clusters well;Improvement;2017-10-18T18:33:13.000+0000;Closed;2018-01-26T16:06:30.000+0000;Major - P3;0.1;5;3;0;0;0;13;1;0;4
DOCS;DOCS-10924;clarify missing bson type type agg docs bson aggregation type missing shown docs used examples valid type something else using since undefined deprecated;Bug;2017-10-20T14:07:48.000+0000;Closed;2017-11-22T15:36:09.000+0000;Minor - P4;0.1;2;5;0;0;0;11;0;0;7
DOCS;DOCS-10925;nojournal option deprecated wiredtiger nodes replica set wiredtiger nodes replica set run nojournal option nojournal deprecated within replica set wont work recover timestamp code turned likely 3 8 https docs mongodb com manual reference program mongod index html#cmdoption nojournalhttps docs mongodb com manual tutorial manage journaling index html#disable journaling;Task;2017-10-20T14:55:54.000+0000;Closed;2018-08-23T20:44:54.000+0000;Major - P3;0.2;2;2;5;0;1;18;1;0;4
DOCS;DOCS-10928;replica set nodes running nojournal writeconcernmajorityjournaldefault set false replica set running without journaling writeconcernmajorityjournaldefault option replica set config set false isnt done multiple issues including wmajority writes never complete two phase collection drops never actually drop underlying wt tables update also backported v3 4 v3 2 https github com mongodb mongo commit 918524be973eb056909f035df141b0dd5765ead1https docs mongodb com manual reference program mongod index html#cmdoption nojournalhttps docs mongodb com manual tutorial manage journaling index html#disable journaling;Task;2017-10-20T14:56:31.000+0000;Closed;2017-12-01T15:40:22.000+0000;Major - P3;0.3;4;4;2;0;3;18;1;0;4
DOCS;DOCS-10935;connect function linked mongo clis documentation page expected visit https docs mongodb com manual reference method #connection see image 2017 10 23 10 32 30 638 png thumbnail list would expect connect clickable link isnt navigate connect click mongodb link use prev next navigation navigate previous documentation finally gets documentation connect fact connect link mongo cli documentation page makes think isnt documentation command giving looking docs first time experiment figure url parameter works hint doesnt actually accept url later found able indirectly get connect docs saw uris supported learned pass username password correctly think stumbling could saved others link added thanks;Task;2017-10-23T14:37:44.000+0000;Closed;2017-10-26T15:37:02.000+0000;Minor - P4;0.1;1;2;0;0;0;7;0;0;7
DOCS;DOCS-10937;add oplog size initial sync relation 3 2 replica set documentation 3 2 order successful sync primary secondary initial sync last less oplog window 3 4 anymore strictly necessary since secondary streams oplog time performs inital sync 3 2 constraint oplog size reported documentation maybe could added replica set data synchronization https docs mongodb com v3 2 core replica set sync #initial sync replica set oplog https docs mongodb com v3 2 core replica set oplog;Improvement;2017-10-24T13:10:50.000+0000;Closed;2017-11-03T13:34:54.000+0000;Major - P3;0.3;1;1;0;0;0;10;1;0;4
DOCS;DOCS-10939;add change getparameter 1 featurecompatibilityversion 1 server 3 6 server 31630 output getparameter 1 featurecompatibilityversion 1 3 6 mongod four possible returnsfully downgraded featurecompatibilityversion code featurecompatibilityversion version 3 4 ok 1 code upgrading featurecompatibilityversion code featurecompatibilityversion version 3 4 targetversion 3 6 ok 1 code downgrading featurecompatibilityversion code featurecompatibilityversion version 3 4 targetversion 3 4 ok 1 code fully upgraded featurecompatibilityversion code featurecompatibilityversion version 3 6 ok 1 code document change getparameter output also include downgrade instructions wait node fully downgraded featurecompatibilityversion replacing binary;Task;2017-10-24T22:07:36.000+0000;Closed;2017-11-17T20:34:08.000+0000;Major - P3;0.2;4;3;1;0;1;13;1;0;4
DOCS;DOCS-10944;clarify using mongorestore oplogreplay option means must restore full dump mongorestore oplogreplay requires full dump restored noted description oplogreplay option something like oplogreplay must restore full dump replica set member cannot use options limit databases collections restored example error receive mongodb 3 4 9 noformat mongorestore username admin password redacted authenticationdatabase admin oplogreplay nsinclude foo 2017 10 25t071550 253 0500failed cannot use oplogreplay includes specified noformat;Task;2017-10-25T12:55:51.000+0000;Closed;2017-11-29T19:53:59.000+0000;Major - P3;0.2;1;1;1;1;0;15;1;0;4
